MLS Number,Property Type,Status,Street Number,Street Name,Unit Number,City/Location,Zip Code,County,List Price,Close Price,Close Date,Area,Subdivision,Master Planned Community,Market Area,School District,School Elementary,School Middle,School High,Building SqFt,Price Sq Ft List,Price Sq Ft Sold,Lot Size,Acres,Price Acre List,Price Acre Sales,Year Built,Bedrooms,Baths Full,Baths Half,Baths Total,Room Count,Fireplaces Number,Stories,New Construction,New Construction Desc,Pool Private,No Of Garage Cap,Style,DOM,CDOM,List Office MLSID,List Office Name,List Agent MLSID,List Agent Full Name,Selling Office MLSID,Selling Office Name,Selling Agent MLSID,Selling Agent Full Name,Realist Owner Name,Last Change Timestamp,List Date 
16075139,Single-Family,Sold,1426,Tulane,,Houston,77008,Harris,$679000,$630000,01/29/2010 12:00:00 AM,9,HOUSTON HEIGHTS,,Heights/Greater Heights,27 - Houston,LOVE ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,3470,$195.68,$181.56,6600,,,,2007,3,2,1,2.1,11,1,2,False,,False,2,Traditional,0,90,BLVD01,Boulevard Realty,conniek,Connie Koepp,BLVD01,Boulevard Realty,MULLINSC,Cynthia Mullins,,,01/23/2010 12:00:00 AM
83146650,Single-Family,Sold,83,Lake Sterling Gate,,Spring,77379,Harris,$625000,$619000,01/30/2010 12:00:00 AM,13,LAKES OF STERLING GATE SEC 2,,Champions Area,32 - Klein,BRILL ELEMENTARY SCHOOL,KLEB INTERMEDIATE SCHOOL,KLEIN HIGH SCHOOL,7249,$86.22,$85.39,11566,,,,2007,4,5,1,5.1,15,2,2,False,,False,3,"Mediterranean, Traditional",148,276,COLD09,"Coldwell Banker United, REALTORS",LISARAS,Lisa Rasmussen,RMXJ01,Texas Real Estate Pro,HOUSTONJ,Jay Houston,,,08/20/2009 12:00:00 AM
6635073,Single-Family,Sold,5611,Rapid Brook,,Kingwood,77345,Harris,$659900,$615000,01/14/2010 12:00:00 AM,32,KINGS POINT VILLAGE SEC 4,Kingwood,Kingwood East,29 - Humble,WILLOW CREEK ELEMENTARY SCHOOL (HUMBLE),RIVERWOOD MIDDLE SCHOOL,KINGWOOD HIGH SCHOOL,5172,$127.59,$118.91,16965,,,,1990,5,3,2,3.2,14,1,2,False,,True,3,Traditional,287,287,DNST01,Doug  Stanley,dostanl,Douglas Stanley,HRUS01,Horizon Realty USA,KBradl,Keith Bradley,,,02/10/2009 12:00:00 AM
42017865,Single-Family,Sold,2910,Rosemary Park,,Houston,77082,Harris,$629000,$605000,01/11/2010 12:00:00 AM,31,Royal Oaks Country Club,,Westchase Area,2 - Alief,OUTLEY ELEMENTARY SCHOOL,O'DONNELL MIDDLE SCHOOL,OTHER,3055,$205.89,$198.04,7572,,,,2003,3,4,1,4.1,11,1,1,False,,True,2,French,62,62,BERK03,Berkshire Hathaway HomeService,ALW,Amanda Walsh,MCVA01,"McVaugh Realty, Inc.",PAMMC,Pamela McVaugh,,,10/09/2009 12:00:00 AM
10266382,Single-Family,Sold,12,Legend,,Houston,77024,Harris,$730000,$600000,01/12/2010 12:00:00 AM,23,SLEEPY HOLLOW WOODS,,Memorial West,49 - Spring Branch,FROSTWOOD ELEMENTARY SCHOOL,MEMORIAL MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),3336,$29.74,$179.86,24549,,,,1957,3,5,0,5,,,1,False,,False,0,"Ranch, Traditional",77,77,DGTY01,"John Daugherty, REALTORS",HSKA,Susan Arnoldy,DONM01,McGuirt & Company,MCGUIRTD,Don McGuirt,,,09/29/2009 12:00:00 AM
77099554,Single-Family,Sold,2025,Colquitt,,Houston,77098,Harris,$539000,$595000,01/19/2010 12:00:00 AM,16,Colquitt City Homes,,Montrose,27 - Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2700,$199.63,$220.37,,,,,2009,3,3,1,3.1,7,,3,True,Never Lived In,False,2,Contemporary/Modern,11,11,URBN01,Urban Living,PROFIT,Vinod Ramani,DGTY01,"John Daugherty, REALTORS",Kriegel,Charlie Kriegel,,,03/05/2009 12:00:00 AM
22862845,Single-Family,Sold,1348,Ebony,,Houston,77018,Harris,$599000,$587500,01/15/2010 12:00:00 AM,9,OAK FOREST 1,,Oak Forest East Area,27 - Houston,OAK FOREST ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,,,,8190,,,,2009,4,3,1,3.1,14,1,2,True,Never Lived In,False,2,Traditional,98,98,REYN01,The Reyna Realty Group,REYNAM,Mel Reyna,REYN01,The Reyna Realty Group,GODAWGS,Sandy Steitz,,,09/09/2009 12:00:00 AM
58338014,Single-Family,Sold,3803,Almond Creek,,Houston,77059,Harris,$620000,$585000,01/20/2010 12:00:00 AM,7,BAY OAKS,,Clear Lake Area,9 - Clear Creek,FALCON PASS ELEMENTARY SCHOOL,SPACE CENTER INTERMEDIATE SCHOOL,CLEAR LAKE HIGH SCHOOL,3905,$158.77,$149.81,14592,,,,1993,4,3,1,3.1,12,3,2,False,,True,3,Traditional,31,167,COLD32,"Coldwell Banker United,",manal,Manal Griffiths,HNPG01,Holtzapple / Neal Properties,RHOLTZ,Ray Holtzapple,,,11/28/2009 12:00:00 AM
61023588,Single-Family,Sold,2019,University,,Houston,77030,Harris,$649000,$582500,01/27/2010 12:00:00 AM,17,SOUTHGATE,,Rice/Museum District,27 - Houston,ROBERTS ELEMENTARY SCHOOL (HOUSTON),PERSHING MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),3264,$198.84,$178.46,10334,,,,1940,4,4,1,4.1,11,1,2,False,,False,0,Traditional,43,43,GKPI01,Greenwood King Properties,EVANSMA,Mary Ann Evans,GKPI01,Greenwood King Properties,GOODRICH,Nancy Goodrich,,,11/10/2009 12:00:00 AM
28533057,Single-Family,Sold,84,S Shimmering Aspen,,The Woodlands,77389,Harris,$688990,$580000,01/25/2010 12:00:00 AM,14,Creekside Park,The Woodlands,Spring/Klein,53 - Tomball,NORTHAMPTON ELEMENTARY SCHOOL,HILDEBRANDT INTERMEDIATE SCHOOL,KLEIN OAK HIGH SCHOOL,4140,$166.42,$140.10,20361,,,,2009,3,4,1,4.1,13,1,2,True,To Be Built/Under Construction,False,3,English,79,79,DARL01,"Darling Homes of Texas, LLC",DARLING,Edwin Delzell,RMXB01,RE/MAX The Woodlands & Spring,VANISSA,Vanissa Micklethwait,,,10/23/2009 12:00:00 AM
39079044,Single-Family,Sold,232,Malone,,Houston,77007,Harris,$580000,$557000,01/21/2010 12:00:00 AM,16,Rice Military,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2901,$199.93,$192.00,2875,,,,2008,3,3,1,3.1,9,2,3,False,,True,2,Spanish,60,60,KWHM01,Keller Williams Realty Metropolitan,staples,Gregory Staples,ITVS01,Lateef Property Group,,,,,10/23/2009 12:00:00 AM
82231014,Single-Family,Sold,13715,Barryknoll,,Houston,77079,Harris,$579000,$550000,01/26/2010 12:00:00 AM,23,WILCHESTER WEST,,Memorial West,49 - Spring Branch,WILCHESTER ELEMENTARY SCHOOL,MEMORIAL MIDDLE SCHOOL (SPRING BRANCH),STRATFORD HIGH SCHOOL (SPRING BRANCH),2899,$199.72,$189.72,9360,,,,1965,4,3,1,3.1,12,1,1,False,,False,2,"Other Style, Traditional",51,51,TRNR01,Martha Turner Sotheby's International Realty,PERDOMO,Kimberly Perdomo,TRNR01,Martha Turner Sotheby's International Realty,JWESSON,Jill Wesson,,,10/20/2009 12:00:00 AM
99174152,Single-Family,Sold,1403,Eberhard,,Houston,77019,Harris,$574900,$550000,01/22/2010 12:00:00 AM,16,WEST BELL VILLAS AT EBERHARD,,Montrose,27 - Houston,WILLIAM WHARTON K-8 DUAL LANGUAGE ACADEMY,GREGORY-LINCOLN MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),3108,$184.97,$176.96,2350,,,,2005,2,2,1,2.1,7,1,3,False,,False,2,Contemporary/Modern,201,328,DGTY01,"John Daugherty, REALTORS",SPACKB,Brian Spack,GKPI01,Greenwood King Properties,ALEXA,Alexa Burrow,,,04/30/2009 12:00:00 AM
14893398,Single-Family,Sold,2015,Cortlandt,,Houston,77008,Harris,$549900,$549900,01/28/2010 12:00:00 AM,9,Houston Heights,,Heights/Greater Heights,27 - Houston,FIELD ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,,,,6600,,,,1920,3,2,1,2.1,8,1,2,False,,False,2,Traditional,0,0,REYN01,The Reyna Realty Group,MKUBALA,Melissa Kubala,REYN01,The Reyna Realty Group,MKUBALA,Melissa Kubala,,,01/28/2010 12:00:00 AM
84976650,Single-Family,Sold,15402,Palm Grass,,Houston,77059,Harris,$574900,$544500,01/28/2010 12:00:00 AM,7,BAY OAKS ,Clear Lake City,Clear Lake Area,9 - Clear Creek,FALCON PASS ELEMENTARY SCHOOL,SPACE CENTER INTERMEDIATE SCHOOL,CLEAR LAKE HIGH SCHOOL,4172,$137.80,$130.51,13939,,,,2000,5,3,2,3.2,14,1,2,False,,True,4,Traditional,72,72,GGPR05,BHGRE Gary Greene,MAJONES,Alice Jones,KWCL01,Keller Williams Realty Clear Lake/ NASA,KAGANDY,Karen Gandy,,,10/19/2009 12:00:00 AM
14052594,Single-Family,Sold,2347,Shakespeare,,Houston,77030,Harris,$575000,$542500,01/29/2010 12:00:00 AM,17,WINDERMERE,,Rice/Museum District,27 - Houston,ROBERTS ELEMENTARY SCHOOL (HOUSTON),PERSHING MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2755,$208.71,$196.91,8055,,,,1945,3,3,0,3,13,,1,False,,False,2,Traditional,125,125,OMEG01,Omega Real Estate,SALAZAR,Roger Salazar,HEIT01,Diane Heitman,SCOUTONE,Diane Heitman,,,08/27/2009 12:00:00 AM
94474822,Single-Family,Sold,3212,Tyler,,Friendswood,77546,Harris,$585000,$540000,01/15/2010 12:00:00 AM,7,FRIENDSWOOD COVE,,Friendswood,9 - Clear Creek,LANDOLT ELEMENTARY SCHOOL,BROOKSIDE INTERMEDIATE SCHOOL,CLEAR SPRINGS HIGH SCHOOL,4727,$123.76,$114.24,20925,0.48,,,2008,5,5,1,5.1,13,2,2,False,,False,3,Mediterranean,32,32,TRNR05,Martha Turner Sotheby's International Realty,BALIONIS,Sylvia Balionis,OAKL01,Oak Realty,SHANNAF,Shanna Fernandisse,,,11/12/2009 12:00:00 AM
46502240,Single-Family,Sold,6260,Del Monte,,Houston,77057,Harris,$560000,$535000,01/15/2010 12:00:00 AM,22,BRIARGROVE SEC 2,,Briargrove,27 - Houston,BRIARGROVE ELEMENTARY SCHOOL,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,2049,$273.30,$261.10,9014,,,,1954,3,2,0,2,10,2,1,False,,False,2,Traditional,25,115,SUAN02,Berkshire Hathaway HomeService Anderson Properties,LEGGETTL,Leah Leggett,KWHM01,Keller Williams Realty Metropolitan,jebber,John Brewster,,,11/06/2009 12:00:00 AM
61397714,Single-Family,Sold,6218,Alameda,,Houston,77041,Harris,$559000,$535000,01/13/2010 12:00:00 AM,8,LAKES ON ELDRIDGE NORTH,,Eldridge North,13 - Cypress-Fairbanks,KIRK ELEMENTARY SCHOOL,TRUITT MIDDLE SCHOOL,CYPRESS RIDGE HIGH SCHOOL,4400,$127.05,$121.59,12366,,,,2006,4,3,1,3.1,12,2,2,False,,False,3,Traditional,201,201,RMXF01,RE/MAX Fry Road,ROTHCHIL,Joe Rothchild,KWPT01,Keller Williams Realty,AKF,April Fullerton,,,05/27/2009 12:00:00 AM
91532511,Single-Family,Sold,6603,Wanita,,Houston,77007,Harris,$579000,$530000,01/28/2010 12:00:00 AM,16,CAMP LOGAN,,Memorial Park,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2669,$216.94,$198.58,2033,,,,2001,3,3,1,3.1,10,1,4,False,,False,2,Contemporary/Modern,197,251,RMXS01,RE/MAX Southwest,BENNY,Nancy Benevides,KCMG01,"KCMG Realty Advisors, LLC",CLARKY,Clark Findley,,,04/17/2009 12:00:00 AM
6637877,Single-Family,Sold,13426,Sweet Surrender,,Houston,77041,Harris,$579000,$530000,01/04/2010 12:00:00 AM,8,TWIN LAKES,,Eldridge North,13 - Cypress-Fairbanks,KIRK ELEMENTARY SCHOOL,TRUITT MIDDLE SCHOOL,CYPRESS RIDGE HIGH SCHOOL,5992,$96.63,$88.45,19905,,,,1990,4,3,2,3.2,13,3,2,False,,True,3,Traditional,390,597,GGPR04,BHGRE Gary Greene,MHOLDEN,Moira Holden,LALM01,Arthur Realty Services,LISAA,Lisa Arthur,,,11/03/2008 12:00:00 AM
69127416,Single-Family,Sold,5331,Beaver Lodge,,Kingwood,77345,Harris,$574900,$525000,01/11/2010 12:00:00 AM,32,KINGS POINT,Kingwood,Kingwood East,29 - Humble,WILLOW CREEK ELEMENTARY SCHOOL (HUMBLE),RIVERWOOD MIDDLE SCHOOL,KINGWOOD HIGH SCHOOL,4438,$129.54,$118.30,15600,,,,1987,4,4,0,4,13,1,2,False,,True,2,Traditional,67,67,TRNR02,Martha Turner Sotheby's International Realty,BEZNERC,Carmen Bezner,RMXX01,RE/MAX Associates Northeast,IMPERATO,Joan Imperato,,,08/03/2009 12:00:00 AM
4611909,Single-Family,Sold,6002,Running Creek,,Kingwood,77345,Harris,$574900,$525000,01/07/2010 12:00:00 AM,32,KINGS POINT,Kingwood,Kingwood East,29 - Humble,WILLOW CREEK ELEMENTARY SCHOOL (HUMBLE),RIVERWOOD MIDDLE SCHOOL,KINGWOOD HIGH SCHOOL,4494,$127.93,$116.82,24150,,,,2001,4,3,1,3.1,13,1,2,False,,False,3,Traditional,315,315,KWNE01,Keller Williams Realty Northeast,FAHR,Karen Fahrmeier,RMXX01,RE/MAX Associates Northeast,WEIRNICK,Lani Weirnick,,,01/10/2009 12:00:00 AM
73923964,Single-Family,Sold,1013,Nicholson,,Houston,77008,Harris,$529900,$520000,01/29/2010 12:00:00 AM,9,Houston Heights,,Heights/Greater Heights,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,3001,$176.57,$173.28,4356,,,,2009,3,2,1,2.1,11,1,2,True,Never Lived In,False,3,Traditional,144,144,BLVD01,Boulevard Realty,BBALDWIN,Bill Baldwin,GGPH01,"Prudential Gary Greene, REALTORS",KELLYS,Susan Kelly,,,07/16/2009 12:00:00 AM
84490422,Single-Family,Sold,5200,Holly,,Bellaire,77401,Harris,$569000,$514500,01/25/2010 12:00:00 AM,17,BRAEBURN CNTRY CLUB EST SEC,,Bellaire Area,27 - Houston,LOVETT ELEMENTARY SCHOOL,PERSHING MIDDLE SCHOOL,BELLAIRE HIGH SCHOOL,2258,$251.99,$227.86,18525,,,,1951,4,2,1,2.1,11,,1,False,,False,2,Traditional,177,177,HREG01,Hunter Real Estate Group,HOLCOMBT,Trace Holcomb,CREG01,Champions Real Estate Group,CRIS,Maria Martinez,,,07/06/2009 12:00:00 AM
27944808,Single-Family,Sold,2010,Riverglen Forest,,Kingwood,77345,Harris,$568000,$509400,01/21/2010 12:00:00 AM,32,KINGS POINT VILLAGE SEC 1,Kingwood,Kingwood East,29 - Humble,WILLOW CREEK ELEMENTARY SCHOOL (HUMBLE),RIVERWOOD MIDDLE SCHOOL,KINGWOOD HIGH SCHOOL,4136,$137.33,$123.16,16860,,,,1986,4,4,2,4.2,14,1,2,False,,True,5,Traditional,208,208,RMXX01,RE/MAX Associates Northeast,HEAPE,Eileen Heape,KREN01,Baybrook Properties,KRENEKT,Terry Krenek,,,05/17/2009 12:00:00 AM
84048479,Single-Family,Sold,10043,Briar,,Houston,77042,Harris,$550000,$507000,01/29/2010 12:00:00 AM,22,BRIARGROVE PARK,,Briargrove Park/Walnutbend,27 - Houston,WALNUT BEND ELEMENTARY SCHOOL (HOUSTON),REVERE MIDDLE SCHOOL,WESTSIDE HIGH SCHOOL,3493,$157.46,$145.15,11285,,,,1977,3,2,1,2.1,12,1,1,False,,False,3,Traditional,202,202,RMNW01,"RE/MAX Northwest, REALTORS",BALCAMO,Barbara Alcamo,PRTX01,Premier Realty of Texas,jairoe,Jairo Guevara,,,05/17/2009 12:00:00 AM
63350545,Single-Family,Sold,8,Annapolis,,West University Place,77005,Harris,$515000,$506500,01/29/2010 12:00:00 AM,17,ANNAPOLIS COURT,,West University/Southside Area,27 - Houston,WEST UNIVERSITY ELEMENTARY SCHOOL,PERSHING MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),2977,$172.99,$170.14,2812,,,,1999,3,2,1,2.1,10,1,3,False,,False,2,Traditional,144,144,GKPI01,Greenwood King Properties,HEIDID,Heidi Dugan,DGTY01,"John Daugherty, REALTORS",TAmin,Tania Amin,,,07/09/2009 12:00:00 AM
28269914,Single-Family,Sold,12518,Barryknoll,,Houston,77024,Harris,$535000,$503925,01/14/2010 12:00:00 AM,23,MEMORIAL MEADOWS,,Memorial West,49 - Spring Branch,BUNKER HILL ELEMENTARY SCHOOL,MEMORIAL MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),2716,$196.98,$185.54,8150,,,,1967,5,2,1,2.1,13,1,2,False,,False,2,Traditional,24,24,KWHW01,Keller Williams Realty- Signature,STERRETT,Mary Ann Sterrett,ZIND01,Zindler Realty,ZINDLER,Dan Zindler,,,11/02/2009 12:00:00 AM
27210068,Single-Family,Sold,3537,Dallas,,Houston,77019,Harris,$499900,$499900,01/13/2010 12:00:00 AM,16,Riverwood On Dallas,,River Oaks Shopping Area,27 - Houston,WOODROW WILSON MONTESSORI,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),3560,$140.42,$140.42,2434,,,,2006,3,3,2,3.2,12,1,3,False,,False,2,Traditional,160,160,BLVD01,Boulevard Realty,AMARTINI,Ashton Martini,BLVD01,Boulevard Realty,Danelle,Danelle Reed,,,07/01/2009 12:00:00 AM
48249735,Single-Family,Sold,5334,Inker,,Houston,77007,Harris,$499900,$499900,01/06/2010 12:00:00 AM,16,Rice Military,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),3053,$163.74,$163.74,2700,,,,2010,4,3,1,3.1,9,,3,True,To Be Built/Under Construction,False,2,Spanish,27,27,APEX01,"Whitaker Realty, LLC",BRADPAGE,Bradley Page,APEX01,"Whitaker Realty, LLC",BRADPAGE,Bradley Page,,,10/05/2009 12:00:00 AM
84550433,Single-Family,Sold,11306,Stonecreek Bend,,Cypress,77433,Harris,$499900,$499763,01/18/2010 12:00:00 AM,25,Cypress Creek Lakes,Cypress Creek Lakes,Cypress South,13 - Cypress-Fairbanks,WARNER ELEMENTARY SCHOOL,SMITH MIDDLE SCHOOL (CYPRESS-FAIRBANKS),CYPRESS RANCH HIGH SCHOOL,7410,$67.46,$67.44,12636,,,,2009,6,6,1,6.1,15,1,2,True,Never Lived In,False,4,Georgian,154,154,PDMI01,Perry Development Management,PDMI,Richard Hale,GGPR07,BHGRE Gary Greene,JENNAD,Jenna D'Amico,,,07/13/2009 12:00:00 AM
62872764,Single-Family,Sold,18738,Scoresby Manor,,Spring,77379,Harris,$498226,$498286,01/27/2010 12:00:00 AM,14,Gleannloch Farms,Gleannloch Farms,Spring/Klein/Tomball,32 - Klein,HASSLER ELEMENTARY SCHOOL,DOERRE INTERMEDIATE SCHOOL,KLEIN OAK HIGH SCHOOL,4841,$102.92,$102.93,15000,,,,2009,5,4,1,4.1,13,1,2,True,To Be Built/Under Construction,False,3,Traditional,0,0,NWMH01,"NewMark Homes Houston, LLC",DVJ,Derrick Jones,nonmls,Non-MLS,nonmls,Non-MLS Agent,,,10/14/2009 12:00:00 AM
97454438,Single-Family,Sold,2110,Bissonnet,,Houston,77005,Harris,$599000,$498000,01/26/2010 12:00:00 AM,17,Southampton,,Rice/Museum District,27 - Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),,,,7200,,,,1938,4,1,1,1.1,9,,2,False,,False,0,Other Style,14,14,DMHP01,Derek Hargrove,GROVE,Derek Hargrove,BILP01,"William Perlmutter, Realtors",BILLP,William Perlmutter,,,09/25/2009 12:00:00 AM
80397021,Single-Family,Sold,8427,October Shadow,,Spring,77379,Harris,$515000,$490000,01/13/2010 12:00:00 AM,13,Memorial Northwest,,Champions Area,32 - Klein,THEISS ELEMENTARY SCHOOL,DOERRE INTERMEDIATE SCHOOL,KLEIN HIGH SCHOOL,7514,$68.54,$65.21,30934,0.7102,,,1990,6,7,1,7.1,15,2,2,False,,True,3,Traditional,113,113,GGPR07,BHGRE Gary Greene,KANGAROO,Pamela Hughes,nonmls,Non-MLS,nonmls,Non-MLS Agent,,,07/24/2009 12:00:00 AM
16442840,Single-Family,Sold,16242,Salmon,,Spring,77379,Harris,$499000,$485000,01/29/2010 12:00:00 AM,13,CHAMPION FOREST SEC 2,,Champions Area,32 - Klein,BRILL ELEMENTARY SCHOOL,KLEB INTERMEDIATE SCHOOL,KLEIN HIGH SCHOOL,4690,$106.40,$103.41,18225,,,,1982,6,4,1,4.1,14,2,2,False,,True,3,Traditional,8,8,KWWD01,Keller Williams Realty The Woodlands,ASIMMONS,Arlene Simmons,REAL01,Home Team of America,MATTH,Matthew Hando,,,12/24/2009 12:00:00 AM
29859714,Single-Family,Sold,2214,North,,Houston,77098,Harris,$499000,$475000,01/27/2010 12:00:00 AM,17,CHEVY CHASE,,Rice/Museum District,27 - Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),1592,$313.44,$298.37,6573,,,,1936,3,2,0,2,9,1,1,False,,False,1,Traditional,17,17,NLRE01,New Leaf Real Estate,DHoust,David Houston,TRNR01,Martha Turner Sotheby's International Realty,JWESSON,Jill Wesson,,,11/29/2009 12:00:00 AM
25867307,Single-Family,Sold,13715,Pebblebrook,,Houston,77079,Harris,$499000,$472500,01/28/2010 12:00:00 AM,23,WILCHESTER WEST 1,,Memorial West,49 - Spring Branch,WILCHESTER ELEMENTARY SCHOOL,MEMORIAL MIDDLE SCHOOL (SPRING BRANCH),STRATFORD HIGH SCHOOL (SPRING BRANCH),3010,$165.78,$156.98,8658,,,,1967,5,2,1,2.1,12,1,2,False,,False,2,Traditional,177,177,GKPI02,Greenwood King Properties,SBARKER,Sherry Barker,GKPI02,Greenwood King Properties,MCCONKEY,Susan McConkey,,,06/29/2009 12:00:00 AM
75320484,Single-Family,Sold,2828,Holcombe,,Houston,77025,Harris,$487987,$465000,01/29/2010 12:00:00 AM,17,Brompton Terrace,,West University/Southside Area,27 - Houston,WEST UNIVERSITY ELEMENTARY SCHOOL,PERSHING MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),3254,$149.97,$142.90,2922,,,,2000,3,3,1,3.1,10,1,3,False,,False,2,Traditional,47,348,LAVN01,Clark Warthen Properties,LILLIAN,Lillian Lavine,GKPI01,Greenwood King Properties,BARDWELB,Bruce Bardwell,,,11/26/2009 12:00:00 AM
31924702,Single-Family,Sold,4218,Roseneath,,Houston,77021,Harris,$499900,$465000,01/21/2010 12:00:00 AM,4,RIVERSIDE TERR 12,,Riverside,27 - Houston,PECK ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,2764,$180.86,$168.23,16350,,,,1948,3,2,1,2.1,10,1,2,False,,False,2,English,124,124,SUAN01,Berkshire Hathaway HomeService Anderson Properties,YBONNER,Yvonne Bonner - Holley,JLBP01,Jackie Behrendt,BEHRENDJ,Jackie Behrendt,,,08/21/2009 12:00:00 AM
47569192,Single-Family,Sold,730,Chimney Rock,,Houston,77056,Harris,$485000,$460000,01/29/2010 12:00:00 AM,22,TANGLEWOOD 10,,Galleria,27 - Houston,BRIARGROVE ELEMENTARY SCHOOL,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,2522,$192.31,$182.39,15000,,,,1955,3,2,0,2,10,1,1,False,,False,2,Traditional,59,59,KWKT01,Keller Williams Premier Realty,SUTTER,Stacy Sutter,KWKT01,Keller Williams Premier Realty,TBK,Troy Kelley,,,10/20/2009 12:00:00 AM
73584774,Single-Family,Sold,14130,Barnhart Bl,,Houston,77077,Harris,$468012,$455000,01/19/2010 12:00:00 AM,31,LAKES OF PARKWAY,,Energy Corridor,27 - Houston,BUSH ELEMENTARY SCHOOL (HOUSTON),WEST BRIAR MIDDLE SCHOOL,WESTSIDE HIGH SCHOOL,2721,$172.00,$167.22,6374,,,,2001,3,2,1,2.1,9,1,1,False,,True,2,Traditional,114,114,BERK03,Berkshire Hathaway HomeService,theater,Louise Symington,REAL01,Home Team of America,DELARA,Sharareh Shirvani,,,08/03/2009 12:00:00 AM
69523187,Single-Family,Sold,18602,Yorkshire Manor,,Spring,77379,Harris,$523360,$454621,01/08/2010 12:00:00 AM,14,Gleannloch Farms,Gleannloch Farms,Spring/Klein/Tomball,32 - Klein,HASSLER ELEMENTARY SCHOOL,DOERRE INTERMEDIATE SCHOOL,KLEIN OAK HIGH SCHOOL,4295,$121.85,$105.85,,,,,2008,4,3,1,3.1,12,2,2,True,Never Lived In,False,3,Traditional,201,201,NWMH01,"NewMark Homes Houston, LLC",DVJ,Derrick Jones,CPGP02,Century 21 Premier Gold Properties,NLD,Linda Darvish,,,06/03/2009 12:00:00 AM
39644385,Single-Family,Sold,311,23rd,,Houston,77008,Harris,$465000,$453000,01/15/2010 12:00:00 AM,9,Sunset Heights,,Heights/Greater Heights,27 - Houston,HELMS ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2600,$178.85,$174.23,3600,,,,2005,3,2,1,2.1,11,1,2,False,,False,2,Traditional,92,92,BLVD01,Boulevard Realty,CSTEWARD,Cathy Steward,KWHW01,Keller Williams Realty- Signature,STERRETT,Mary Ann Sterrett,,,09/11/2009 12:00:00 AM
75965426,Single-Family,Sold,14418,Bramblewood,,Houston,77079,Harris,$459900,$450000,01/13/2010 12:00:00 AM,23,NOTTINGHAM FOREST 5,,Memorial West,49 - Spring Branch,MEADOW WOOD ELEMENTARY SCHOOL,SPRING FOREST MIDDLE SCHOOL,STRATFORD HIGH SCHOOL (SPRING BRANCH),3310,$138.94,$135.95,9720,,,,1968,5,3,1,3.1,11,1,2,False,,False,2,"French, Other Style",162,162,CONG01,"Congress Realty, Inc.",jaredeng,Jared English,BPRO01,Burgher Properties,lfhoward,Leslie Howard,,,06/19/2009 12:00:00 AM
32424763,Single-Family,Sold,2214,South,,Houston,77098,Harris,$459000,$450000,01/29/2010 12:00:00 AM,17,CHEVY CHASE,,Rice/Museum District,27 - Houston,POE ELEMENTARY SCHOOL,LANIER MIDDLE SCHOOL,LAMAR HIGH SCHOOL (HOUSTON),1617,$283.86,$278.29,5500,,,,1938,2,2,1,2.1,9,1,1,False,,True,0,Traditional,187,187,TRNR01,Martha Turner Sotheby's International Realty,PALTER,Philip Alter,DGTY01,"John Daugherty, REALTORS",LMAYER,Laura Mayer,,,06/08/2009 12:00:00 AM
